id,code,tradeStatus,code_name,exchange,type,date
sz.300171,300171,1,东富龙,sz,1,2011-02-01
sz.300172,300172,1,中电环保,sz,1,2011-02-01
sz.300173,300173,1,福能东方,sz,1,2011-02-01
sz.300174,300174,1,元力股份,sz,1,2011-02-01
sz.300175,300175,1,朗源股份,sz,1,2011-02-15
sz.300176,300176,1,鸿特科技,sz,1,2011-02-15
sz.300177,300177,1,中海达,sz,1,2011-02-15
sz.300179,300179,1,四方达,sz,1,2011-02-15
sz.300180,300180,1,华峰超纤,sz,1,2011-02-22
sz.300181,300181,1,佐力药业,sz,1,2011-02-22
sz.300182,300182,1,捷成股份,sz,1,2011-02-22
sz.300183,300183,1,东软载波,sz,1,2011-02-22
sz.300184,300184,1,力源信息,sz,1,2011-02-22
sz.300185,300185,1,通裕重工,sz,1,2011-03-08
sz.300187,300187,1,永清环保,sz,1,2011-03-08
sz.300188,300188,1,国投智能,sz,1,2011-03-16
sz.300189,300189,1,神农种业,sz,1,2011-03-16
sz.300190,300190,1,维尔利,sz,1,2011-03-16
sz.300191,300191,1,潜能恒信,sz,1,2011-03-16
sz.300192,300192,1,科德教育,sz,1,2011-03-22
sz.300193,300193,1,佳士科技,sz,1,2011-03-22
sz.300194,300194,1,福安药业,sz,1,2011-03-22
sz.300195,300195,1,长荣股份,sz,1,2011-03-29
sz.300196,300196,1,长海股份,sz,1,2011-03-29
sz.300197,300197,1,节能铁汉,sz,1,2011-03-29
sz.300198,300198,1,纳川股份,sz,1,2011-04-07
sz.300199,300199,1,翰宇药业,sz,1,2011-04-07
sz.300200,300200,1,高盟新材,sz,1,2011-04-07
sz.300201,300201,1,海伦哲,sz,1,2011-04-07
sz.300203,300203,1,聚光科技,sz,1,2011-04-15
sz.300204,300204,1,舒泰神,sz,1,2011-04-15
sz.300205,300205,1,ST天喻,sz,1,2011-04-21
sz.300206,300206,1,理邦仪器,sz,1,2011-04-21
sz.300207,300207,1,欣旺达,sz,1,2011-04-21
sz.300208,300208,1,*ST中程,sz,1,2011-04-26
sz.300209,300209,1,*ST有树,sz,1,2011-04-26
sz.300210,300210,1,森远股份,sz,1,2011-04-26
sz.300211,300211,1,亿通科技,sz,1,2011-05-05
sz.300212,300212,1,易华录,sz,1,2011-05-05
sz.300213,300213,1,佳讯飞鸿,sz,1,2011-05-05
sz.300214,300214,1,日科化学,sz,1,2011-05-11
sz.300215,300215,1,电科院,sz,1,2011-05-11
sz.300217,300217,1,东方电热,sz,1,2011-05-18
sz.300218,300218,1,安利股份,sz,1,2011-05-18
sz.300219,300219,1,鸿利智汇,sz,1,2011-05-18
sz.300220,300220,1,金运激光,sz,1,2011-05-25
sz.300221,300221,1,银禧科技,sz,1,2011-05-25
sz.300222,300222,1,科大智能,sz,1,2011-05-25
sz.300223,300223,1,北京君正,sz,1,2011-05-31
sz.300224,300224,1,正海磁材,sz,1,2011-05-31
sz.300225,300225,1,金力泰,sz,1,2011-05-31
sz.300226,300226,1,上海钢联,sz,1,2011-06-08
sz.300227,300227,1,光韵达,sz,1,2011-06-08
sz.300228,300228,1,富瑞特装,sz,1,2011-06-08
sz.300229,300229,1,拓尔思,sz,1,2011-06-15
sz.300230,300230,1,永利股份,sz,1,2011-06-15
sz.300231,300231,1,银信科技,sz,1,2011-06-15
sz.300232,300232,1,洲明科技,sz,1,2011-06-22
sz.300233,300233,1,金城医药,sz,1,2011-06-22
sz.300234,300234,1,开尔新材,sz,1,2011-06-22
sz.300235,300235,1,方直科技,sz,1,2011-06-29
sz.300236,300236,1,上海新阳,sz,1,2011-06-29
sz.300237,300237,1,美晨科技,sz,1,2011-06-29
sz.300238,300238,1,冠昊生物,sz,1,2011-07-06
sz.300239,300239,1,东宝生物,sz,1,2011-07-06
sz.300240,300240,1,飞力达,sz,1,2011-07-06
sz.300241,300241,1,瑞丰光电,sz,1,2011-07-12
sz.300242,300242,1,佳云科技,sz,1,2011-07-12
sz.300243,300243,1,瑞丰高材,sz,1,2011-07-12
sz.300244,300244,1,迪安诊断,sz,1,2011-07-19
sz.300245,300245,1,天玑科技,sz,1,2011-07-19
sz.300246,300246,1,宝莱特,sz,1,2011-07-19
sz.300247,300247,1,融捷健康,sz,1,2011-07-29
sz.300248,300248,1,新开普,sz,1,2011-07-29
sz.300249,300249,1,依米康,sz,1,2011-08-03
sz.300250,300250,1,初灵信息,sz,1,2011-08-03
sz.300251,300251,1,光线传媒,sz,1,2011-08-03
sz.300252,300252,1,金信诺,sz,1,2011-08-18
sz.300253,300253,1,卫宁健康,sz,1,2011-08-18
sz.300254,300254,1,仟源医药,sz,1,2011-08-19
sz.300255,300255,1,常山药业,sz,1,2011-08-19
sz.300256,300256,1,星星科技,sz,1,2011-08-19
sz.300257,300257,1,开山股份,sz,1,2011-08-19
sz.300258,300258,1,精锻科技,sz,1,2011-08-26
sz.300259,300259,1,新天科技,sz,1,2011-08-31
sz.300260,300260,1,新莱应材,sz,1,2011-09-06
sz.300261,300261,1,雅本化学,sz,1,2011-09-06
sz.300263,300263,1,隆华科技,sz,1,2011-09-16
sz.300264,300264,1,佳创视讯,sz,1,2011-09-16
sz.300265,300265,1,通光线缆,sz,1,2011-09-16
sz.300266,300266,1,兴源环境,sz,1,2011-09-27
sz.300267,300267,1,尔康制药,sz,1,2011-09-27
sz.300268,300268,1,ST佳沃,sz,1,2011-09-27
sz.300269,300269,1,联建光电,sz,1,2011-10-12
sz.300270,300270,1,中威电子,sz,1,2011-10-12
sz.300271,300271,1,华宇软件,sz,1,2011-10-26
sz.300272,300272,1,开能健康,sz,1,2011-11-02
sz.300274,300274,1,阳光电源,sz,1,2011-11-02
sz.300275,300275,1,梅安森,sz,1,2011-11-02
sz.300276,300276,1,三丰智能,sz,1,2011-11-15
sz.300277,300277,1,海联讯,sz,1,2011-11-23
sz.300278,300278,1,华昌达,sz,1,2011-12-16
sz.300279,300279,1,和晶科技,sz,1,2011-12-29
sz.300280,300280,1,紫天科技,sz,1,2011-12-29
sz.300281,300281,1,金明精机,sz,1,2011-12-29
sz.300283,300283,1,温州宏丰,sz,1,2012-01-10
sz.300284,300284,1,苏交科,sz,1,2012-01-10
sz.300285,300285,1,国瓷材料,sz,1,2012-01-13
sz.300286,300286,1,安科瑞,sz,1,2012-01-13
sz.300287,300287,1,飞利信,sz,1,2012-02-01
sz.300288,300288,1,朗玛信息,sz,1,2012-02-16
sz.300289,300289,1,利德曼,sz,1,2012-02-16
sz.300290,300290,1,荣科科技,sz,1,2012-02-16
sz.300291,300291,1,百纳千成,sz,1,2012-02-09
sz.300292,300292,1,吴通控股,sz,1,2012-02-29
sz.300293,300293,1,蓝英装备,sz,1,2012-03-08
sz.300294,300294,1,博雅生物,sz,1,2012-03-08
sz.300295,300295,1,三六五网,sz,1,2012-03-15
sz.300296,300296,1,利亚德,sz,1,2012-03-15
sz.300298,300298,1,三诺生物,sz,1,2012-03-19
sz.300299,300299,1,富春股份,sz,1,2012-03-19
sz.300300,300300,1,ST峡创,sz,1,2012-03-19
sz.300301,300301,1,*ST长方,sz,1,2012-03-21
sz.300302,300302,1,同有科技,sz,1,2012-03-21
sz.300303,300303,1,聚飞光电,sz,1,2012-03-19
sz.300304,300304,1,云意电气,sz,1,2012-03-21
sz.300305,300305,1,裕兴股份,sz,1,2012-03-29
sz.300306,300306,1,远方信息,sz,1,2012-03-29
sz.300307,300307,1,慈星股份,sz,1,2012-03-29
sz.300308,300308,1,中际旭创,sz,1,2012-04-10
sz.300310,300310,1,宜通世纪,sz,1,2012-04-25
sz.300311,300311,1,任子行,sz,1,2012-04-25
sz.300313,300313,1,ST天山,sz,1,2012-04-25
sz.300314,300314,1,戴维医疗,sz,1,2012-05-08
sz.300315,300315,1,掌趣科技,sz,1,2012-05-11
sz.300316,300316,1,晶盛机电,sz,1,2012-05-11
sz.300317,300317,1,珈伟新能,sz,1,2012-05-11
sz.300318,300318,1,博晖创新,sz,1,2012-05-23
sz.300319,300319,1,麦捷科技,sz,1,2012-05-23
sz.300320,300320,1,海达股份,sz,1,2012-06-01
sz.300321,300321,1,同大股份,sz,1,2012-05-23
sz.300322,300322,1,硕贝德,sz,1,2012-06-08
sz.300323,300323,1,华灿光电,sz,1,2012-06-01
sz.300324,300324,1,旋极信息,sz,1,2012-06-08
sz.300326,300326,1,凯利泰,sz,1,2012-06-13
sz.300327,300327,1,中颖电子,sz,1,2012-06-13
sz.300328,300328,1,宜安科技,sz,1,2012-06-19
sz.300329,300329,1,海伦钢琴,sz,1,2012-06-19
sz.300331,300331,1,苏大维格,sz,1,2012-06-28
sz.300332,300332,1,天壕能源,sz,1,2012-06-28
sz.300333,300333,1,兆日科技,sz,1,2012-06-28
sz.300334,300334,1,津膜科技,sz,1,2012-07-05
sz.300335,300335,1,迪森股份,sz,1,2012-07-10
sz.300337,300337,1,银邦股份,sz,1,2012-07-18
sz.300338,300338,1,*ST开元,sz,1,2012-07-26
sz.300339,300339,1,润和软件,sz,1,2012-07-18
sz.300340,300340,1,科恒股份,sz,1,2012-07-26
sz.300341,300341,1,麦克奥迪,sz,1,2012-07-26
sz.300342,300342,1,天银机电,sz,1,2012-07-26
sz.300343,300343,1,联创股份,sz,1,2012-08-01
sz.300344,300344,1,立方数科,sz,1,2012-08-01
sz.300345,300345,1,华民股份,sz,1,2012-08-01
sz.300346,300346,1,南大光电,sz,1,2012-08-07
sz.300347,300347,1,泰格医药,sz,1,2012-08-17
sz.300348,300348,1,长亮科技,sz,1,2012-08-17
sz.300349,300349,1,金卡智能,sz,1,2012-08-17
sz.300350,300350,1,华鹏飞,sz,1,2012-08-21
sz.300351,300351,1,永贵电器,sz,1,2012-09-20
sz.300352,300352,1,北信源,sz,1,2012-09-12
sz.300353,300353,1,东土科技,sz,1,2012-09-27
sz.300354,300354,1,东华测试,sz,1,2012-09-20
sz.300355,300355,1,蒙草生态,sz,1,2012-09-27
sz.300357,300357,1,我武生物,sz,1,2014-01-21
sz.300358,300358,1,楚天科技,sz,1,2014-01-21
sz.300359,300359,1,全通教育,sz,1,2014-01-21
sz.300360,300360,1,炬华科技,sz,1,2014-01-21
sz.300363,300363,1,博腾股份,sz,1,2014-01-29
sz.300364,300364,1,中文在线,sz,1,2015-01-21
sz.300365,300365,1,恒华科技,sz,1,2014-01-23
sz.300366,300366,1,创意信息,sz,1,2014-01-27
sz.300368,300368,1,ST汇金,sz,1,2014-01-23
sz.300369,300369,1,绿盟科技,sz,1,2014-01-29
sz.300370,300370,1,安控科技,sz,1,2014-01-23
sz.300371,300371,1,汇中股份,sz,1,2014-01-23
sz.300373,300373,1,扬杰科技,sz,1,2014-01-23
sz.300374,300374,1,中铁装配,sz,1,2015-03-19
sz.300375,300375,1,鹏翎股份,sz,1,2014-01-27
sz.300376,300376,1,ST易事特,sz,1,2014-01-27
sz.300377,300377,1,赢时胜,sz,1,2014-01-27
sz.300378,300378,1,鼎捷数智,sz,1,2014-01-27
sz.300379,300379,1,东方通,sz,1,2014-01-28
sz.300380,300380,1,安硕信息,sz,1,2014-01-28
sz.300381,300381,1,溢多利,sz,1,2014-01-28
sz.300382,300382,1,斯莱克,sz,1,2014-01-29
sz.300383,300383,1,光环新网,sz,1,2014-01-29
sz.300384,300384,1,三联虹普,sz,1,2014-08-01
sz.300385,300385,1,雪浪环境,sz,1,2014-06-26
sz.300386,300386,1,飞天诚信,sz,1,2014-06-26
sz.300387,300387,1,富邦科技,sz,1,2014-07-02
sz.300388,300388,1,节能国祯,sz,1,2014-08-01
sz.300389,300389,1,艾比森,sz,1,2014-08-01
sz.300390,300390,1,天华新能,sz,1,2014-07-31
sz.300391,300391,1,长药控股,sz,1,2014-08-01
sz.300393,300393,1,中来股份,sz,1,2014-09-12
sz.300394,300394,1,天孚通信,sz,1,2015-02-17
sz.300395,300395,1,菲利华,sz,1,2014-09-10
sz.300396,300396,1,迪瑞医疗,sz,1,2014-09-10
sz.300397,300397,1,天和防务,sz,1,2014-09-10
sz.300398,300398,1,飞凯材料,sz,1,2014-10-09
sz.300399,300399,1,天利科技,sz,1,2014-10-09
sz.300400,300400,1,劲拓股份,sz,1,2014-10-10
sz.300401,300401,1,花园生物,sz,1,2014-10-09
sz.300402,300402,1,宝色股份,sz,1,2014-10-10
sz.300403,300403,1,汉宇集团,sz,1,2014-10-30
sz.300404,300404,1,博济医药,sz,1,2015-04-24
sz.300405,300405,1,科隆股份,sz,1,2014-10-30
sz.300406,300406,1,九强生物,sz,1,2014-10-30
sz.300407,300407,1,凯发电气,sz,1,2014-12-03
sz.300408,300408,1,三环集团,sz,1,2014-12-03
sz.300409,300409,1,道氏技术,sz,1,2014-12-03
sz.300410,300410,1,正业科技,sz,1,2014-12-31
sz.300411,300411,1,金盾股份,sz,1,2014-12-31
sz.300412,300412,1,迦南科技,sz,1,2014-12-31
sz.300413,300413,1,芒果超媒,sz,1,2015-01-21
sz.300414,300414,1,中光防雷,sz,1,2015-05-13
sz.300415,300415,1,伊之密,sz,1,2015-01-23
sz.300416,300416,1,苏试试验,sz,1,2015-01-22
sz.300417,300417,1,南华仪器,sz,1,2015-01-23
sz.300418,300418,1,昆仑万维,sz,1,2015-01-21
sz.300419,300419,1,ST浩丰,sz,1,2015-01-22
sz.300420,300420,1,五洋自控,sz,1,2015-02-17
sz.300421,300421,1,力星股份,sz,1,2015-02-17
sz.300422,300422,1,博世科,sz,1,2015-02-17
sz.300423,300423,1,昇辉科技,sz,1,2015-02-17
sz.300424,300424,1,航新科技,sz,1,2015-04-22
sz.300425,300425,1,中建环能,sz,1,2015-02-16
sz.300426,300426,1,唐德影视,sz,1,2015-02-17
sz.300427,300427,1,红相股份,sz,1,2015-02-17
sz.300428,300428,1,立中集团,sz,1,2015-03-19
sz.300429,300429,1,强力新材,sz,1,2015-03-24
sz.300430,300430,1,诚益通,sz,1,2015-03-19
sz.300432,300432,1,富临精工,sz,1,2015-03-19
sz.300433,300433,1,蓝思科技,sz,1,2015-03-18
sz.300434,300434,1,金石亚药,sz,1,2015-04-24
sz.300435,300435,1,中泰股份,sz,1,2015-03-26
sz.300436,300436,1,广生堂,sz,1,2015-04-22
sz.300437,300437,1,清水源,sz,1,2015-04-23
sz.300438,300438,1,鹏辉能源,sz,1,2015-04-24
sz.300439,300439,1,美康生物,sz,1,2015-04-22
sz.300440,300440,1,运达科技,sz,1,2015-04-23
sz.300441,300441,1,鲍斯股份,sz,1,2015-04-23
sz.300442,300442,1,润泽科技,sz,1,2015-04-24
sz.300443,300443,1,金雷股份,sz,1,2015-04-22
sz.300444,300444,1,双杰电气,sz,1,2015-04-23
sz.300445,300445,1,康斯特,sz,1,2015-04-24
sz.300446,300446,1,航天智造,sz,1,2015-04-23
sz.300447,300447,1,全信股份,sz,1,2015-04-22
sz.300448,300448,1,浩云科技,sz,1,2015-04-24
sz.300449,300449,1,汉邦高科,sz,1,2015-04-22
sz.300450,300450,1,先导智能,sz,1,2015-05-18
sz.300451,300451,1,创业慧康,sz,1,2015-05-14
sz.300452,300452,1,山河药辅,sz,1,2015-05-15
sz.300453,300453,1,三鑫医疗,sz,1,2015-05-15
sz.300454,300454,1,深信服,sz,1,2018-05-16
sz.300455,300455,1,航天智装,sz,1,2015-05-15
sz.300456,300456,1,赛微电子,sz,1,2015-05-14
sz.300457,300457,1,赢合科技,sz,1,2015-05-14
sz.300458,300458,1,全志科技,sz,1,2015-05-15
sz.300459,300459,1,汤姆猫,sz,1,2015-05-15
sz.300460,300460,1,惠伦晶体,sz,1,2015-05-15
sz.300461,300461,1,田中精机,sz,1,2015-05-19
sz.300462,300462,1,华铭智能,sz,1,2015-05-27
sz.300463,300463,1,迈克生物,sz,1,2015-05-28
sz.300464,300464,1,星徽股份,sz,1,2015-06-10
sz.300465,300465,1,高伟达,sz,1,2015-05-28
sz.300466,300466,1,赛摩智能,sz,1,2015-05-28
sz.300467,300467,1,迅游科技,sz,1,2015-05-27
sz.300468,300468,1,四方精创,sz,1,2015-05-27
sz.300469,300469,1,信息发展,sz,1,2015-06-11
sz.300470,300470,1,中密控股,sz,1,2015-06-12
sz.300471,300471,1,厚普股份,sz,1,2015-06-11
sz.300472,300472,1,新元科技,sz,1,2015-06-11
sz.300473,300473,1,德尔股份,sz,1,2015-06-12
sz.300474,300474,1,景嘉微,sz,1,2016-03-31
sz.300475,300475,1,香农芯创,sz,1,2015-06-10
sz.300476,300476,1,胜宏科技,sz,1,2015-06-11
sz.300477,300477,1,合纵科技,sz,1,2015-06-10
sz.300478,300478,1,杭州高新,sz,1,2015-06-10
sz.300479,300479,1,神思电子,sz,1,2015-06-12
sz.300480,300480,1,光力科技,sz,1,2015-07-02
sz.300481,300481,1,濮阳惠成,sz,1,2015-06-30
sz.300482,300482,1,万孚生物,sz,1,2015-06-30
sz.300483,300483,1,首华燃气,sz,1,2015-06-30
sz.300484,300484,1,蓝海华腾,sz,1,2016-03-22
sz.300485,300485,1,赛升药业,sz,1,2015-06-26
sz.300486,300486,1,东杰智能,sz,1,2015-06-30
sz.300487,300487,1,蓝晓科技,sz,1,2015-07-02
sz.300488,300488,1,恒锋工具,sz,1,2015-07-01
sz.300489,300489,1,光智科技,sz,1,2015-07-01
sz.300490,300490,1,华自科技,sz,1,2015-12-31
sz.300491,300491,1,通合科技,sz,1,2015-12-31
sz.300492,300492,1,华图山鼎,sz,1,2015-12-23
sz.300493,300493,1,润欣科技,sz,1,2015-12-10
sz.300494,300494,1,盛天网络,sz,1,2015-12-31
sz.300496,300496,1,中科创达,sz,1,2015-12-10
sz.300497,300497,1,富祥药业,sz,1,2015-12-22
sz.300498,300498,1,温氏股份,sz,1,2015-11-02
sz.300499,300499,1,高澜股份,sz,1,2016-02-02
sz.300500,300500,1,启迪设计,sz,1,2016-02-04
sz.300501,300501,1,海顺新材,sz,1,2016-02-04
sz.300502,300502,1,新易盛,sz,1,2016-03-03
sz.300503,300503,1,昊志机电,sz,1,2016-03-09
sz.300504,300504,1,天邑股份,sz,1,2018-03-30
sz.300505,300505,1,川金诺,sz,1,2016-03-15
sz.300506,300506,1,*ST名家,sz,1,2016-03-24
sz.300507,300507,1,苏奥传感,sz,1,2016-04-29
sz.300508,300508,1,维宏股份,sz,1,2016-04-19
sz.300509,300509,1,新美星,sz,1,2016-04-25
sz.300510,300510,1,金冠股份,sz,1,2016-05-06
sz.300511,300511,1,雪榕生物,sz,1,2016-05-04
sz.300512,300512,1,中亚股份,sz,1,2016-05-26
sz.300513,300513,1,恒实科技,sz,1,2016-05-30
sz.300514,300514,1,友讯达,sz,1,2017-04-26
sz.300515,300515,1,三德科技,sz,1,2016-06-08
sz.300516,300516,1,久之洋,sz,1,2016-06-02
sz.300517,300517,1,海波重科,sz,1,2016-07-19
sz.300518,300518,1,新迅达,sz,1,2016-06-24
sz.300519,300519,1,新光药业,sz,1,2016-06-24
sz.300520,300520,1,科大国创,sz,1,2016-07-08
sz.300521,300521,1,爱司凯,sz,1,2016-07-05
sz.300522,300522,1,世名科技,sz,1,2016-07-05
sz.300523,300523,1,辰安科技,sz,1,2016-07-26
sz.300525,300525,1,博思软件,sz,1,2016-07-26
sz.300527,300527,1,中船应急,sz,1,2016-08-05
sz.300528,300528,1,幸福蓝海,sz,1,2016-08-08
sz.300529,300529,1,健帆生物,sz,1,2016-08-02
sz.300530,300530,1,领湃科技,sz,1,2016-08-09
sz.300531,300531,1,优博讯,sz,1,2016-08-09
sz.300532,300532,1,今天国际,sz,1,2016-08-18
sz.300533,300533,1,冰川网络,sz,1,2016-08-18
sz.300534,300534,1,陇神戎发,sz,1,2016-09-13
sz.300535,300535,1,达威股份,sz,1,2016-08-12
sz.300536,300536,1,*ST农尚,sz,1,2016-09-20
sz.300537,300537,1,广信材料,sz,1,2016-08-30
sz.300538,300538,1,同益股份,sz,1,2016-08-26
sz.300539,300539,1,横河精密,sz,1,2016-08-30
sz.300540,300540,1,蜀道装备,sz,1,2016-08-23
sz.300541,300541,1,先进数通,sz,1,2016-09-13
sz.300542,300542,1,新晨科技,sz,1,2016-09-20
sz.300543,300543,1,朗科智能,sz,1,2016-09-08
sz.300545,300545,1,联得装备,sz,1,2016-09-28
sz.300546,300546,1,雄帝科技,sz,1,2016-09-28
sz.300547,300547,1,川环科技,sz,1,2016-09-30
sz.300548,300548,1,博创科技,sz,1,2016-10-12
sz.300549,300549,1,优德精密,sz,1,2016-09-30
sz.300550,300550,1,和仁科技,sz,1,2016-10-18
sz.300551,300551,1,古鳌科技,sz,1,2016-10-18
sz.300552,300552,1,万集科技,sz,1,2016-10-21
sz.300553,300553,1,集智股份,sz,1,2016-10-21
sz.300554,300554,1,三超新材,sz,1,2017-04-21
sz.300555,300555,1,ST路通,sz,1,2016-10-18
sz.300556,300556,1,丝路视觉,sz,1,2016-11-04
sz.300557,300557,1,理工光科,sz,1,2016-11-01
sz.300558,300558,1,贝达药业,sz,1,2016-11-07
sz.300559,300559,1,佳发教育,sz,1,2016-11-01
sz.300560,300560,1,中富通,sz,1,2016-11-01
sz.300561,300561,1,汇金科技,sz,1,2016-11-17
sz.300562,300562,1,乐心医疗,sz,1,2016-11-16
sz.300563,300563,1,神宇股份,sz,1,2016-11-14
sz.300564,300564,1,筑博设计,sz,1,2019-11-08
sz.300565,300565,1,科信技术,sz,1,2016-11-22
sz.300566,300566,1,激智科技,sz,1,2016-11-15
sz.300567,300567,1,精测电子,sz,1,2016-11-22
sz.300568,300568,1,星源材质,sz,1,2016-12-01
sz.300569,300569,1,天能重工,sz,1,2016-11-25
sz.300570,300570,1,太辰光,sz,1,2016-12-06
sz.300571,300571,1,平治信息,sz,1,2016-12-13
sz.300572,300572,1,安车检测,sz,1,2016-12-06
sz.300573,300573,1,兴齐眼药,sz,1,2016-12-08
sz.300575,300575,1,中旗股份,sz,1,2016-12-20
sz.300576,300576,1,容大感光,sz,1,2016-12-20
sz.300577,300577,1,开润股份,sz,1,2016-12-21
sz.300578,300578,1,会畅通讯,sz,1,2017-01-25
sz.300579,300579,1,数字认证,sz,1,2016-12-23
sz.300580,300580,1,贝斯特,sz,1,2017-01-11
sz.300581,300581,1,晨曦航空,sz,1,2016-12-20
sz.300582,300582,1,英飞特,sz,1,2016-12-28
sz.300583,300583,1,赛托生物,sz,1,2017-01-06
sz.300584,300584,1,海辰药业,sz,1,2017-01-12
sz.300585,300585,1,奥联电子,sz,1,2016-12-29
sz.300586,300586,1,美联新材,sz,1,2017-01-04
sz.300587,300587,1,天铁科技,sz,1,2017-01-05
sz.300588,300588,1,熙菱信息,sz,1,2017-01-05
sz.300589,300589,1,江龙船艇,sz,1,2017-01-13
sz.300590,300590,1,移为通信,sz,1,2017-01-11
sz.300591,300591,1,万里马,sz,1,2017-01-10
sz.300592,300592,1,华凯易佰,sz,1,2017-01-20
sz.300593,300593,1,新雷能,sz,1,2017-01-13
sz.300594,300594,1,朗进科技,sz,1,2019-06-21
sz.300595,300595,1,欧普康视,sz,1,2017-01-17
sz.300596,300596,1,利安隆,sz,1,2017-01-19
sz.300597,300597,1,吉大通信,sz,1,2017-01-23
sz.300598,300598,1,诚迈科技,sz,1,2017-01-20
sz.300599,300599,1,雄塑科技,sz,1,2017-01-23
sz.300600,300600,1,ST瑞科,sz,1,2017-01-25
sz.300601,300601,1,康泰生物,sz,1,2017-02-07
sz.300602,300602,1,飞荣达,sz,1,2017-01-26
sz.300603,300603,1,立昂技术,sz,1,2017-01-26
sz.300604,300604,1,长川科技,sz,1,2017-04-17
sz.300605,300605,1,恒锋信息,sz,1,2017-02-08
sz.300606,300606,1,金太阳,sz,1,2017-02-08
sz.300607,300607,1,拓斯达,sz,1,2017-02-09
sz.300608,300608,1,思特奇,sz,1,2017-02-13
sz.300609,300609,1,汇纳科技,sz,1,2017-02-15
sz.300610,300610,1,晨化股份,sz,1,2017-02-13
sz.300611,300611,1,美力科技,sz,1,2017-02-20
sz.300612,300612,1,宣亚国际,sz,1,2017-02-15
sz.300613,300613,1,富瀚微,sz,1,2017-02-20
sz.300614,300614,1,百川畅银,sz,1,2021-05-25
sz.300615,300615,1,欣天科技,sz,1,2017-02-15
sz.300616,300616,1,尚品宅配,sz,1,2017-03-07
sz.300617,300617,1,安靠智电,sz,1,2017-02-28
sz.300618,300618,1,寒锐钴业,sz,1,2017-03-06
sz.300619,300619,1,金银河,sz,1,2017-03-01
sz.300620,300620,1,光库科技,sz,1,2017-03-10
sz.300621,300621,1,维业股份,sz,1,2017-03-16
sz.300622,300622,1,博士眼镜,sz,1,2017-03-15
sz.300623,300623,1,捷捷微电,sz,1,2017-03-14
sz.300624,300624,1,万兴科技,sz,1,2018-01-18
sz.300625,300625,1,三雄极光,sz,1,2017-03-17
sz.300626,300626,1,华瑞股份,sz,1,2017-03-20
sz.300627,300627,1,华测导航,sz,1,2017-03-21
sz.300628,300628,1,亿联网络,sz,1,2017-03-17
sz.300629,300629,1,新劲刚,sz,1,2017-03-24
sz.300630,300630,1,*ST普利,sz,1,2017-03-28
sz.300631,300631,1,久吾高科,sz,1,2017-03-23
sz.300632,300632,1,光莆股份,sz,1,2017-04-06
sz.300633,300633,1,开立医疗,sz,1,2017-04-06
sz.300634,300634,1,彩讯股份,sz,1,2018-03-23
sz.300635,300635,1,中达安,sz,1,2017-03-31
sz.300636,300636,1,同和药业,sz,1,2017-03-31
sz.300637,300637,1,扬帆新材,sz,1,2017-04-12
sz.300638,300638,1,广和通,sz,1,2017-04-13
sz.300639,300639,1,凯普生物,sz,1,2017-04-12
sz.300640,300640,1,德艺文创,sz,1,2017-04-17
sz.300641,300641,1,正丹股份,sz,1,2017-04-18
sz.300642,300642,1,透景生命,sz,1,2017-04-21
sz.300643,300643,1,万通智控,sz,1,2017-05-05
sz.300644,300644,1,南京聚隆,sz,1,2018-02-06
sz.300645,300645,1,正元智慧,sz,1,2017-04-21
sz.300647,300647,1,超频三,sz,1,2017-05-03
sz.300648,300648,1,星云股份,sz,1,2017-04-25
sz.300649,300649,1,杭州园林,sz,1,2017-05-05
sz.300650,300650,1,太龙股份,sz,1,2017-05-03
sz.300651,300651,1,金陵体育,sz,1,2017-05-09
sz.300652,300652,1,雷迪克,sz,1,2017-05-16
sz.300653,300653,1,正海生物,sz,1,2017-05-16
sz.300654,300654,1,世纪天鸿,sz,1,2017-09-26
sz.300655,300655,1,晶瑞电材,sz,1,2017-05-23
sz.300656,300656,1,民德电子,sz,1,2017-05-19
sz.300657,300657,1,弘信电子,sz,1,2017-05-23
sz.300658,300658,1,延江股份,sz,1,2017-06-02
sz.300659,300659,1,中孚信息,sz,1,2017-05-26
sz.300660,300660,1,江苏雷利,sz,1,2017-06-02
sz.300661,300661,1,圣邦股份,sz,1,2017-06-06
sz.300662,300662,1,科锐国际,sz,1,2017-06-08
sz.300663,300663,1,科蓝软件,sz,1,2017-06-08
sz.300664,300664,1,鹏鹞环保,sz,1,2018-01-05
sz.300665,300665,1,飞鹿股份,sz,1,2017-06-13
sz.300666,300666,1,江丰电子,sz,1,2017-06-15
sz.300667,300667,1,必创科技,sz,1,2017-06-19
sz.300668,300668,1,杰恩设计,sz,1,2017-06-19
sz.300669,300669,1,沪宁股份,sz,1,2017-06-29
sz.300670,300670,1,大烨智能,sz,1,2017-07-03
sz.300671,300671,1,富满微,sz,1,2017-07-05
sz.300672,300672,1,国科微,sz,1,2017-07-12
sz.300673,300673,1,佩蒂股份,sz,1,2017-07-11
sz.300674,300674,1,宇信科技,sz,1,2018-11-07
sz.300675,300675,1,建科院,sz,1,2017-07-19
sz.300676,300676,1,华大基因,sz,1,2017-07-14
sz.300677,300677,1,英科医疗,sz,1,2017-07-21
sz.300678,300678,1,中科信息,sz,1,2017-07-28
sz.300679,300679,1,电连技术,sz,1,2017-07-31
sz.300680,300680,1,隆盛科技,sz,1,2017-07-25
